"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: path"
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,2.765175,0.459850,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/runner/RunnerSpy.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,15.110806,0.875541,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/runner/FilterOptionIntegrationTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,9.521511,1.098642,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/runner/FilterFactoriesTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,2.543629,0.957005,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/runner/JUnitCoreTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,13.732106,0.822130,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/AllTests.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,25.269847,2.851610,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/methods/TimeoutTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,9.028597,2.066851,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/methods/ParameterizedTestMethodTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,38.475253,17.352355,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/methods/AnnotationTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,11.818377,1.168251,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/methods/TestMethodTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,5.786983,0.629628,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/methods/ExpectedTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,2.753646,0.402663,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/methods/InheritedTestTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,3.512698,0.600233,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/core/JUnitCoreReturnsCorrectExitCodeTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,17.002410,1.006311,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/core/MainRunner.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,5.979255,0.579168,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/core/CommandLineTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,3.657435,0.542067,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/core/SystemExitTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,3.397044,0.509741,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/classes/UseSuiteAsASuperclassTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,2.763122,0.626879,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/classes/BlockJUnit4ClassRunnerTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,5.722401,0.822408,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/classes/RunWithTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,12.721120,1.253319,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/classes/ParentRunnerFilteringTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,4.324977,0.764678,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/classes/EnclosedTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,13.175693,0.803107,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/classes/SuiteTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,18.296985,2.324774,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/classes/ParentRunnerTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,29.841875,2.002086,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/classes/ParameterizedTestTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,2.683706,0.762691,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/classes/IgnoreClassTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,9.655069,1.305313,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/running/classes/ClassLevelMethodsWithIgnoredTestsTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,5.367389,0.896564,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/parallel/ParallelMethodTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,12.598198,2.442597,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/parallel/ParallelClassTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,3.596317,0.752227,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/ExperimentalTests.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,22.990653,6.361114,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/AssumptionTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,7.682694,1.034835,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/ParameterSignatureTest.java
