"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: path"
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,6.321997,1.309162,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ComparisonChainTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,13.706945,0.586343,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ImmutableListMultimapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,5.845453,1.043289,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/AbstractIteratorTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,4.336442,0.835344,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/CountTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,22.002145,2.737736,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/MultimapsTransformValuesAsMapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,7.837479,2.051382,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/TreeMultimapNaturalTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.914528,0.762300,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/UnmodifiableListIteratorTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,11.320739,2.837604,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/Collections2Test_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,12.941879,0.693543,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/NewCustomTableTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,5.685313,1.933156,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/SetOperationsTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,24.759779,1.680216,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/UnmodifiableMultimapAsMapImplementsMapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.689615,0.548758,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/SortedListsTest_gwt.java
